rouge1_f,rouge2_f,rougeL_f,latency_sec,compression_ratio,repetition_rate,top_k
0.45132743362831856,0.23214285714285712,0.28318584070796465,0.0005354000022634864,0.17953386744355426,0.011904761904761862,3
0.3914893617021276,0.13733905579399142,0.24680851063829787,0.00029460000223480165,0.36117936117936117,0.2100840336134454,3
0.5263157894736843,0.2248520710059172,0.3391812865497076,0.0008688000089023262,0.08848864526233359,0.025316455696202556,3
0.39111111111111113,0.13452914798206278,0.21333333333333335,0.00032789999386295676,0.2817272248551869,0.010204081632653073,3
0.5833333333333333,0.2,0.28125,0.00027239999326411635,0.20100502512562815,0.0,3
0.34893617021276596,0.09442060085836909,0.22127659574468084,0.00041530000453349203,0.3458528951486698,0.0703125,3
0.4880952380952381,0.19277108433734938,0.2619047619047619,0.00023189999046735466,0.2982456140350877,0.0,3
0.6305418719211823,0.30845771144278605,0.28571428571428575,0.0002906000008806586,0.189375,0.052631578947368474,3
0.3218390804597701,0.0,0.18390804597701152,0.00035790000401902944,0.06745817593092283,0.06666666666666665,3
0.47236180904522607,0.17258883248730963,0.2512562814070352,0.0005251999973552302,0.14992076069730587,0.05747126436781613,3
0.5833333333333334,0.0851063829787234,0.25,0.0002787000121315941,0.13122923588039867,0.0,3
0.32558139534883723,0.1764705882352941,0.2209302325581395,0.00021230000129435211,0.3455706304868316,0.012987012987012991,3
0.6165413533834586,0.15267175572519087,0.3157894736842105,0.0003895999980159104,0.11599045346062052,0.0,3
0.46067415730337075,0.18181818181818182,0.2696629213483146,0.0003466000052867457,0.19838056680161945,0.025000000000000022,3
0.5967741935483871,0.16393442622950818,0.3387096774193548,0.00029009999707341194,0.15649867374005305,0.0,3
0.44705882352941173,0.1893491124260355,0.24705882352941178,0.0005493999924510717,0.27542062911485005,0.0547945205479452,3
0.5369127516778524,0.05442176870748299,0.25503355704697983,0.0007590000022901222,0.05693950177935943,0.0,3
0.4142011834319526,0.09580838323353294,0.21301775147928995,0.0002069000038318336,0.3205607476635514,0.07999999999999996,3
0.45128205128205123,0.10362694300518134,0.25641025641025644,0.00021240000205580145,0.36933223413025557,0.0,3
0.5202702702702703,0.2653061224489796,0.3108108108108108,0.0003615000023273751,0.3,0.017857142857142905,3
0.5069124423963134,0.15813953488372093,0.30414746543778803,0.00042409999878145754,0.18661679135494597,0.0,3
0.34890965732087226,0.2946708463949843,0.31152647975077885,0.0001990000018849969,0.6884422110552764,0.06874999999999998,3
0.46969696969696967,0.07692307692307693,0.2272727272727273,0.0004047999973408878,0.06083025071927661,0.0,3
0.26785714285714285,0.11976047904191617,0.19047619047619047,0.00036249999538995326,0.39670103092783504,0.2359550561797753,3
0.5802469135802469,0.1125,0.25925925925925924,0.00028300000121816993,0.25515660809778457,0.0,3
0.6161137440758294,0.5933014354066987,0.6161137440758294,0.00030759999935980886,0.2623138602520046,0.022727272727272707,3
0.3056768558951965,0.0881057268722467,0.19213973799126638,0.00043459999142214656,0.23608768971332209,0.0,3
0.6099290780141844,0.17266187050359713,0.2695035460992908,0.0003237000055378303,0.1336963097398669,0.0,3
0.5283018867924528,0.28025477707006374,0.4025157232704402,0.00022939998598303646,0.3161175422974176,0.014285714285714235,3
0.37377049180327876,0.1254125412541254,0.17704918032786884,0.0004017000028397888,0.30055292259083727,0.04580152671755722,3
0.6138613861386139,0.14141414141414144,0.297029702970297,0.00026899999647866935,0.12991833704528583,0.0,3
0.5112781954887218,0.10687022900763359,0.28571428571428575,0.0002527999895391986,0.18510928961748635,0.0,3
0.5367965367965368,0.3580786026200873,0.354978354978355,0.00017020000086631626,0.5112855740922473,0.011235955056179803,3
0.39080459770114945,0.047058823529411764,0.2528735632183908,0.00016369999502785504,0.16285714285714287,0.0,3
0.5333333333333333,0.16216216216216214,0.33333333333333337,0.0006950999959371984,0.061140647655872404,0.0,3
0.5135135135135135,0.136986301369863,0.28378378378378377,0.00040129999979399145,0.15405651777575205,0.01538461538461533,3
0.5054945054945055,0.08988764044943819,0.32967032967032966,0.00013689999468624592,0.24553571428571427,0.0,3
0.26022304832713755,0.15730337078651685,0.21561338289962823,0.00018829999316949397,0.6165480427046264,0.03100775193798455,3
0.43661971830985913,0.19999999999999998,0.2676056338028169,0.00016820000018924475,0.37180910099889014,0.0,3
0.44210526315789467,0.2795698924731183,0.31578947368421056,0.0008596999978180975,0.015805574439157036,0.0,3
0.4279835390946502,0.1825726141078838,0.23045267489711938,0.0005363000091165304,0.16594139831737742,0.00877192982456143,3
0.5573770491803278,0.18333333333333332,0.29508196721311475,0.0003350999904796481,0.1201058201058201,0.0,3
0.4259259259259259,0.17757009345794392,0.25,0.0005210999952396378,0.14,0.013698630136986356,3
0.4671532846715328,0.11851851851851851,0.2481751824817518,0.00030359999800566584,0.1596935769004125,0.0,3
0.48695652173913045,0.07079646017699115,0.2608695652173913,0.0005100999987917021,0.07396251673360107,0.0,3
0.502283105022831,0.2304147465437788,0.3013698630136986,0.0003829000052064657,0.25150602409638556,0.0,3
0.5985401459854015,0.2518518518518518,0.35036496350364965,0.00019759999122470617,0.2982261640798226,0.0,3
0.6052631578947367,0.10666666666666667,0.2894736842105263,0.0006409000052371994,0.06672297297297297,0.0,3
0.3206751054852321,0.1276595744680851,0.2109704641350211,0.0006284000119194388,0.16796440489432704,0.05982905982905984,3
0.5,0.10144927536231883,0.3,0.0008878999942680821,0.050513022888713496,0.017241379310344862,3
0.6557377049180328,0.25,0.3114754098360656,0.00024189999385271221,0.16756272401433692,0.0,3
0.5079365079365079,0.0962566844919786,0.24338624338624337,0.0005418999935500324,0.1440443213296399,0.032258064516129004,3
0.38636363636363635,0.1142857142857143,0.2272727272727273,0.00026899999647866935,0.5827041866849691,0.1103448275862069,3
0.5333333333333333,0.07766990291262137,0.3047619047619048,0.00023579999106004834,0.15236567762630313,0.0,3
0.5714285714285714,0.3816793893129771,0.406015037593985,0.00022480000916402787,0.25095419847328243,0.019230769230769273,3
0.5669291338582678,0.192,0.2992125984251969,0.0005040999967604876,0.0633850303438975,0.0,3
0.5405405405405405,0.1506849315068493,0.3108108108108108,0.00021920001017861068,0.2569134701159679,0.054545454545454564,3
0.35294117647058826,0.22222222222222218,0.24264705882352944,0.00040889999945648015,0.2707718262336567,0.1071428571428571,3
0.4461538461538462,0.23255813953488375,0.33076923076923076,0.00023259999579750001,0.4899328859060403,0.017699115044247815,3
0.22535211267605632,0.12121212121212122,0.15694164989939638,0.000650699992547743,0.2768106597893832,0.09734513274336287,3
0.43356643356643354,0.11347517730496454,0.2657342657342657,0.0002150999935111031,0.2641996557659208,0.02941176470588236,3
0.5210084033613446,0.5084745762711864,0.5210084033613446,0.0004124000115552917,0.2103448275862069,0.02083333333333337,3
0.5988700564971752,0.24000000000000002,0.35028248587570626,0.0001801999896997586,0.3179190751445087,0.032786885245901676,3
0.63681592039801,0.36180904522613067,0.41791044776119407,0.00040520000038668513,0.15797979797979797,0.014705882352941124,3
0.5546218487394958,0.35897435897435903,0.42016806722689076,0.00014899999951012433,0.36788874841972186,0.0,3
0.6203208556149732,0.32432432432432434,0.4385026737967914,0.0003112999984296039,0.18772941793392764,0.016129032258064502,3
0.5217391304347826,0.2647058823529412,0.34782608695652173,0.0003308000013930723,0.10049696300386526,0.02631578947368418,3
0.3970588235294118,0.11940298507462686,0.22058823529411767,0.00030590000096708536,0.1611053180396246,0.0357142857142857,3
0.3548387096774194,0.06557377049180328,0.22580645161290322,0.00021640000340994447,0.26721120186697783,0.0,3
0.33830845771144274,0.14070351758793967,0.208955223880597,0.00022519999765791,0.38031496062992126,0.009345794392523366,3
0.5100671140939598,0.16326530612244897,0.22818791946308725,0.0011166000040248036,0.04005094820266063,0.03389830508474578,3
0.4273504273504274,0.10434782608695652,0.22222222222222224,0.0005526000022655353,0.050655021834061134,0.0,3
0.42654028436018965,0.19138755980861244,0.2654028436018957,0.000461499992525205,0.1838006230529595,0.0,3
0.540983606557377,0.3333333333333333,0.459016393442623,0.0003046999918296933,0.15732368896925858,0.0,3
0.40329218106995884,0.18257261410788383,0.2880658436213992,0.0005265000072540715,0.16245165129425765,0.11538461538461542,3
0.5,0.13186813186813187,0.2826086956521739,0.00033660000190138817,0.18191214470284237,0.0,3
0.5960264900662251,0.1476510067114094,0.3311258278145696,0.00034169999707955867,0.12358974358974359,0.0,3
0.35602094240837695,0.22222222222222218,0.24083769633507848,0.00025519999326206744,0.36061776061776063,0.0,3
0.5128205128205128,0.12435233160621761,0.26666666666666666,0.00034020000020973384,0.2255418863503222,0.0,3
0.4971751412429378,0.12571428571428572,0.2598870056497175,0.0005230000097071752,0.10832025117739404,0.03076923076923077,3
0.5291479820627802,0.15384615384615385,0.2600896860986547,0.0005166999908396974,0.1928421052631579,0.0,3
0.5051546391752577,0.16666666666666666,0.22680412371134023,0.0003113999991910532,0.2633333333333333,0.014925373134328401,3
0.33827893175074186,0.15522388059701492,0.20178041543026706,0.00031800000579096377,0.43664921465968587,0.040000000000000036,3
0.5673758865248226,0.3165467625899281,0.3120567375886525,0.00013679999392479658,0.471169686985173,0.01754385964912286,3
0.46391752577319584,0.125,0.23711340206185566,0.0003564000071492046,0.2118510749868904,0.0,3
0.4660194174757281,0.2941176470588235,0.33980582524271846,0.0003068999940296635,0.3146853146853147,0.0449438202247191,3
0.578125,0.06349206349206349,0.3125,0.0007801000028848648,0.05407677220509947,0.0,3
0.6091954022988506,0.18604651162790697,0.2988505747126437,0.0004144000122323632,0.1490080202617138,0.014084507042253502,3
0.5793103448275863,0.11188811188811189,0.2896551724137931,0.0003662999952211976,0.1125,0.0,3
0.5639097744360902,0.40909090909090917,0.46616541353383456,0.0003614000015659258,0.27080103359173124,0.010869565217391353,3
0.42424242424242425,0.09815950920245399,0.2545454545454546,0.00039510001079179347,0.15375051802735185,0.013157894736842146,3
0.45945945945945943,0.0958904109589041,0.22972972972972971,0.0003212000010535121,0.2006060606060606,0.0,3
0.2598187311178248,0.1641337386018237,0.17522658610271902,0.0003175000019837171,0.4822307271733188,0.0573248407643312,3
0.5,0.21276595744680848,0.37499999999999994,0.00023210000654216856,0.16891891891891891,0.0,3
0.5517241379310345,0.17543859649122806,0.29310344827586204,0.00023119999968912452,0.1356521739130435,0.0,3
0.36000000000000004,0.09459459459459459,0.2,0.0002499999973224476,0.26738351254480286,0.06329113924050633,3
0.4383561643835617,0.125,0.28767123287671237,0.0004194999928586185,0.12434183880113406,0.0,3
0.43555555555555553,0.12556053811659196,0.2311111111111111,0.0003071999963140115,0.271474019088017,0.030612244897959218,3
0.453125,0.3464566929133858,0.2890625,0.00035799999022856355,0.2604776926543488,0.029126213592232997,3
0.42603550295857995,0.21556886227544908,0.2366863905325444,0.0002364000101806596,0.29535232383808097,0.024691358024691357,3
0.5851063829787234,0.22580645161290325,0.3191489361702128,0.0006981000042287633,0.0837772397094431,0.0,3
0.5340314136125655,0.21164021164021163,0.2513089005235602,0.00027969999064225703,0.2786458333333333,0.011363636363636354,3
0.5803108808290156,0.10471204188481675,0.2901554404145078,0.0005945000011706725,0.08610624635143024,0.015625,3
0.4817518248175182,0.2962962962962963,0.3649635036496351,0.00025520000781398267,0.20264623955431754,0.018867924528301883,3
0.3952095808383233,0.12121212121212122,0.25149700598802394,0.0002938999969046563,0.2380640941792021,0.014285714285714235,3
0.5911330049261084,0.2786069651741293,0.2857142857142857,0.0005529000045498833,0.10557888422315537,0.014925373134328401,3
0.5868263473053892,0.24242424242424243,0.23952095808383234,0.0003769000031752512,0.12979482604817127,0.017241379310344862,3
0.48484848484848486,0.09230769230769231,0.27272727272727276,0.0006112000119173899,0.05,0.0,3
0.4545454545454546,0.18309859154929575,0.27972027972027974,0.00032029999420046806,0.39621559633027525,0.09160305343511455,3
0.3163265306122449,0.14432989690721648,0.22448979591836737,0.00026200000138487667,0.32801664355062415,0.010752688172043001,3
0.5,0.1509433962264151,0.2777777777777778,0.0002406000130577013,0.1436950146627566,0.0,3
0.3263157894736842,0.09574468085106383,0.2,0.0001939999929163605,0.4216757741347905,0.0,3
0.3710144927536232,0.19241982507288632,0.24927536231884057,0.0009054999973159283,0.2145759956651314,0.04477611940298509,3
0.5585585585585586,0.16363636363636366,0.3063063063063063,0.001123199996072799,0.11363636363636363,0.02941176470588236,3
0.8805031446540881,0.7770700636942675,0.7798742138364779,0.00032730000384617597,0.18665607625099284,0.0,3
0.5420560747663551,0.27358490566037735,0.2897196261682243,0.0003831000067293644,0.15455594002306805,0.031746031746031744,3
0.44036697247706424,0.056074766355140186,0.27522935779816515,0.0003048000071430579,0.13693901035673187,0.15384615384615385,3
0.5780346820809248,0.2573099415204679,0.31213872832369943,0.00048499999684281647,0.13110539845758354,0.0,3
0.3875,0.169811320754717,0.21875,0.0005086999881314114,0.24105400130123616,0.01526717557251911,3
0.5608465608465608,0.2245989304812834,0.2962962962962963,0.0005391999875428155,0.13752665245202558,0.02941176470588236,3
0.45977011494252873,0.34883720930232565,0.40229885057471265,0.00019419999443925917,0.4403066812705367,0.0,3
0.5454545454545455,0.11764705882352941,0.2809917355371901,0.0008990000060293823,0.051774287376381616,0.0,3
0.594059405940594,0.06060606060606061,0.25742574257425743,0.00045519998820964247,0.07352316192095197,0.02857142857142858,3
0.5608465608465608,0.1818181818181818,0.29629629629629634,0.0005143000016687438,0.1250420168067227,0.0461538461538461,3
0.43428571428571433,0.2543352601156069,0.28571428571428575,0.00022590000298805535,0.36231884057971014,0.0,3
0.40404040404040403,0.163265306122449,0.30303030303030304,0.00035519999801181257,0.2752238805970149,0.02197802197802201,3
0.4245810055865922,0.14689265536723164,0.2346368715083799,0.00019419999443925917,0.41830065359477125,0.0,3
0.44230769230769235,0.058823529411764705,0.2884615384615385,0.0005673999985447153,0.04170646290990131,0.19999999999999996,3
0.37894736842105264,0.021505376344086023,0.16842105263157894,0.0005115000094519928,0.050304389618711955,0.0,3
0.4999999999999999,0.17460317460317462,0.28125,0.0006349000032059848,0.06771397616468039,0.0,3
0.5232558139534883,0.15294117647058825,0.2906976744186046,0.0005178999999770895,0.11349984192222573,0.01449275362318836,3
0.45479452054794517,0.2589531680440772,0.33972602739726027,0.000458099995739758,0.2763902763902764,0.04137931034482756,3
0.5,0.08771929824561404,0.25862068965517243,0.0004744000034406781,0.08292499057670562,0.024390243902439046,3
0.5617977528089888,0.06896551724137931,0.2247191011235955,0.0004025999951409176,0.05135259055479138,0.0,3
0.6178010471204188,0.30687830687830686,0.4083769633507853,0.0002525000018067658,0.2730015082956259,0.014925373134328401,3
0.58,0.15151515151515152,0.26,0.0007003000064287335,0.08439306358381503,0.013698630136986356,3
0.5347593582887701,0.1837837837837838,0.2887700534759358,0.0004310000076657161,0.1550290939318371,0.0,3
0.326530612244898,0.041666666666666664,0.163265306122449,0.00022489999537356198,0.06314344543582705,0.0,3
0.4933333333333334,0.10810810810810811,0.26666666666666666,0.0003744999994523823,0.14186851211072665,0.0,3
0.3007518796992481,0.21886792452830192,0.21804511278195488,0.000527299998793751,0.40693124650642815,0.14232209737827717,4
0.6562500000000001,0.14285714285714282,0.3125,0.0003087999939452857,0.1628303495311168,0.0,4
0.449438202247191,0.125,0.2247191011235955,0.00031269999453797936,0.2181188690132718,0.012658227848101222,4
0.6382978723404256,0.32608695652173914,0.3829787234042554,0.0002390000008745119,0.15904761904761905,0.0,4
0.4827586206896552,0.12790697674418605,0.2873563218390805,0.0002480999974068254,0.2960477255779269,0.0,4
0.36046511627906974,0.07058823529411765,0.25581395348837205,0.000788799996371381,0.08479355488418933,0.0,4
0.5555555555555556,0.17500000000000002,0.25925925925925924,0.0002052999916486442,0.3468715697036224,0.0,4
0.3986486486486486,0.3197278911564626,0.2635135135135135,0.00021180001203902066,0.6208368915456874,0.09558823529411764,4
0.5111111111111112,0.33707865168539325,0.37777777777777777,0.00032729998929426074,0.26131293817718293,0.0,4
0.4087591240875913,0.13970588235294118,0.1897810218978102,0.0004670999915106222,0.23734068205304856,0.04477611940298509,4
0.43866171003717475,0.18726591760299624,0.29739776951672864,0.00038270000368356705,0.25612376450365276,0.01941747572815533,4
0.3478260869565218,0.04878048780487804,0.2028985507246377,0.0005831999878864735,0.13322884012539185,0.0,4
0.3305084745762712,0.23931623931623927,0.2542372881355932,0.0002521999995224178,0.525149190110827,0.017094017094017144,4
0.37267080745341613,0.08805031446540881,0.2236024844720497,0.00027970000519417226,0.26847110460863205,0.013698630136986356,4
0.6008583690987125,0.38095238095238093,0.41201716738197425,0.00033290000283159316,0.2944410507025046,0.022222222222222254,4
0.26865671641791045,0.18796992481203006,0.20149253731343283,0.00019690000044647604,0.7119140625,0.05147058823529416,4
0.40404040404040403,0.10309278350515465,0.24242424242424246,0.00027039999258704484,0.10678098207326578,0.0,4
0.5538461538461539,0.10362694300518134,0.26666666666666666,0.0009628999978303909,0.09590517241379311,0.0,4
0.3231441048034935,0.16740088105726872,0.18340611353711792,0.000374099996406585,0.2717821782178218,0.021276595744680882,4
0.24264705882352938,0.1037037037037037,0.14705882352941177,0.00029519999225158244,0.5536480686695279,0.06000000000000005,4
0.2992125984251969,0.064,0.23622047244094488,0.00026709999656304717,0.24473257698541329,0.020000000000000018,4
0.2318840579710145,0.1073170731707317,0.18357487922705315,0.00024680000205989927,0.4084609773887673,0.05737704918032782,4
0.288135593220339,0.08620689655172414,0.1864406779661017,0.00018629999249242246,0.3080357142857143,0.0,4
0.4795321637426901,0.22485207100591717,0.304093567251462,0.00045930000487715006,0.13185185185185186,0.052631578947368474,4
0.6063829787234042,0.13978494623655918,0.29787234042553196,0.0006647999980486929,0.08209997207483943,0.0,4
0.504950495049505,0.26,0.32673267326732675,0.00028219999512657523,0.2968858131487889,0.0,4
0.5638766519823789,0.2577777777777778,0.3788546255506608,0.0006579000037163496,0.1597244998360118,0.0,4
0.4694835680751174,0.14218009478672985,0.2629107981220657,0.00033460000122431666,0.4830230010952902,0.03658536585365857,4
0.358974358974359,0.15584415584415587,0.20512820512820512,0.00044219999108463526,0.14442700156985872,0.0,4
0.32173913043478264,0.11403508771929824,0.19130434782608696,0.0003167999966535717,0.30045988758303527,0.028301886792452824,4
0.5567010309278351,0.19791666666666666,0.2474226804123711,0.0006498000002466142,0.09853249475890985,0.0,4
0.2899628252788104,0.12734082397003746,0.20074349442379177,0.00047720001020934433,0.24531700288184438,0.007092198581560294,4
0.28125,0.19895287958115182,0.20833333333333334,0.0005008000007364899,0.2948291502872694,0.10240963855421692,4
0.5203761755485893,0.3217665615141956,0.3448275862068966,0.0004698999982792884,0.22725779967159276,0.007936507936507908,4
0.5934065934065933,0.1888888888888889,0.29670329670329665,0.00047509999421890825,0.14011925042589438,0.0,4
0.44444444444444453,0.1408450704225352,0.2777777777777778,0.00022990000434219837,0.2575366063738157,0.03076923076923077,4
0.28037383177570085,0.16037735849056603,0.20560747663551399,0.00019859999883919954,0.5031055900621118,0.03809523809523807,4
0.40997229916897504,0.18384401114206125,0.2659279778393352,0.0007278999983100221,0.17015544041450778,0.0071428571428571175,4
0.511904761904762,0.19277108433734938,0.2738095238095238,0.0004962999955751002,0.15636983383042183,0.012195121951219523,4
0.5520833333333334,0.21052631578947367,0.3125,0.000559899999643676,0.1048271922307912,0.0,4
0.5611510791366906,0.16058394160583941,0.28776978417266186,0.00033090000215452164,0.11039310716208939,0.02631578947368418,4
0.4931506849315069,0.1751152073732719,0.28310502283105027,0.0005556999967666343,0.14916963226571767,0.0,4
0.5290322580645161,0.2222222222222222,0.2838709677419355,0.0002018999948631972,0.3563096500530223,0.0,4
0.4980544747081712,0.14901960784313725,0.2801556420233463,0.0006151999987196177,0.13866666666666666,0.028037383177570097,4
0.3560830860534125,0.3343283582089552,0.35014836795252224,0.00023970000620465726,0.5940233236151603,0.05555555555555558,4
0.40522875816993464,0.13245033112582782,0.23529411764705882,0.0002918999962275848,0.2491490810074881,0.013157894736842146,4
0.5808580858085808,0.48504983388704315,0.5082508250825082,0.00039280000783037394,0.2765957446808511,0.008695652173912993,4
0.41916167664670656,0.08484848484848483,0.2275449101796407,0.0004783000040333718,0.13019390581717452,0.0,4
0.5656565656565656,0.09183673469387756,0.2626262626262626,0.00041969999438151717,0.19753671245855045,0.012820512820512775,4
0.46696035242290757,0.11555555555555556,0.2907488986784141,0.0004606000002240762,0.22376973073351902,0.021052631578947323,4
0.5581395348837209,0.09448818897637797,0.27906976744186046,0.0003117000014754012,0.13459119496855346,0.0,4
0.39762611275964393,0.1492537313432836,0.22551928783382785,0.0003817000106209889,0.3687392055267703,0.14970059880239517,4
0.5211267605633804,0.1,0.28169014084507044,0.00043400000140536577,0.1083000443852641,0.0,4
0.4919786096256685,0.28108108108108104,0.35294117647058826,0.00015150000399444252,0.5878467635402906,0.012820512820512775,4
0.3445692883895132,0.2792452830188679,0.28464419475655434,0.00035439999192021787,0.3495194739504299,0.016260162601625994,4
0.4580152671755725,0.27906976744186046,0.33587786259541985,0.00019720000273082405,0.2870999030067895,0.0,4
0.4086021505376344,0.06593406593406592,0.30107526881720426,0.0004324000037740916,0.07783251231527094,0.0,4
0.6878306878306878,0.26737967914438504,0.328042328042328,0.00024700000358279794,0.2796674225245654,0.014285714285714235,4
0.42807017543859655,0.1484098939929329,0.2526315789473684,0.0005683000053977594,0.1723948309045917,0.01869158878504673,4
0.5490196078431373,0.24,0.35294117647058826,0.00020110000332351774,0.19797525309336333,0.0,4
0.44303797468354433,0.1794871794871795,0.2911392405063291,0.00039570000080857426,0.1518209741114524,0.04477611940298509,4
0.37630662020905925,0.1824561403508772,0.22996515679442509,0.00048099999548867345,0.24726875455207575,0.00877192982456143,4
0.31610942249240126,0.19571865443425077,0.24316109422492402,0.00026280000747647136,0.527027027027027,0.17365269461077848,4
0.47,0.21212121212121213,0.31000000000000005,0.0006747000006726012,0.11302531975985382,0.01980198019801982,4
0.3010033444816053,0.11447811447811448,0.2006688963210702,0.0003156000020680949,0.3970510795155345,0.03007518796992481,4
0.5819672131147542,0.2892561983471074,0.2704918032786885,0.0002927000023191795,0.3021356783919598,0.0,4
0.27702702702702703,0.11564625850340135,0.18243243243243246,0.00034359999699518085,0.44340114762649974,0.060975609756097615,4
0.38222222222222224,0.14349775784753366,0.23111111111111113,0.0002480999974068254,0.4274322169059011,0.01041666666666663,4
0.6293103448275863,0.3043478260869565,0.3103448275862069,0.00027689999842550606,0.246875,0.03947368421052633,4
0.4,0.018518518518518514,0.21818181818181817,0.0003262000100221485,0.1025364274150027,0.04761904761904767,4
0.44343891402714924,0.182648401826484,0.2714932126696833,0.0004932000010740012,0.16862123613312202,0.05208333333333337,4
0.4705882352941176,0.059701492537313446,0.22058823529411764,0.00022489999537356198,0.23588039867109634,0.0,4
0.2013888888888889,0.16783216783216784,0.18055555555555555,0.0002275000006193295,0.6256983240223464,0.03401360544217691,4
0.567741935483871,0.16993464052287582,0.3225806451612903,0.0003887000057147816,0.1460620525059666,0.031746031746031744,4
0.3898305084745763,0.17094017094017092,0.22881355932203393,0.0003466000052867457,0.28694331983805665,0.07017543859649122,4
0.47560975609756095,0.14814814814814814,0.25609756097560976,0.0002869000018108636,0.23474801061007958,0.014285714285714235,4
0.398989898989899,0.18274111675126903,0.22727272727272724,0.0004608000017469749,0.3335771762984638,0.052631578947368474,4
0.5185185185185186,0.08749999999999998,0.2592592592592593,0.0007086000114213675,0.06761565836298933,0.0,4
0.3945578231292517,0.3356164383561644,0.34693877551020413,0.0002027000009547919,0.694392523364486,0.07236842105263153,4
0.38866396761133604,0.12244897959183673,0.24291497975708504,0.00021610000112559646,0.5061830173124485,0.029126213592232997,4
0.43697478991596633,0.23661971830985917,0.2801120448179272,0.0003870000073220581,0.3849056603773585,0.035211267605633756,4
0.45967741935483875,0.15447154471544713,0.2983870967741935,0.0004979999939678237,0.2202826267664173,0.0,4
0.3131868131868132,0.26519337016574585,0.2802197802197802,0.0002567999908933416,0.7998324958123953,0.08064516129032262,4
0.5987261146496815,0.23225806451612904,0.3694267515923567,0.0005289000109769404,0.09741060419235512,0.0,4
0.25280898876404495,0.11299435028248588,0.17977528089887643,0.00037460000021383166,0.41896907216494844,0.2222222222222222,4
0.504950495049505,0.22,0.2871287128712871,0.0002953999937744811,0.3521772345301757,0.0,4
0.4467353951890034,0.42906574394463665,0.4467353951890034,0.0003335999936098233,0.4117983963344788,0.02877697841726623,4
0.2692307692307692,0.07751937984496124,0.1692307692307692,0.0004293999954825267,0.2765598650927487,0.00877192982456143,4
0.5901639344262296,0.2983425414364641,0.3715846994535519,0.0003083000046899542,0.20084694494857835,0.0,4
0.38596491228070173,0.20353982300884954,0.2894736842105263,0.00024290000146720558,0.5004452359750667,0.04629629629629628,4
0.28235294117647053,0.16075650118203308,0.18352941176470589,0.0004165999998804182,0.4423380726698262,0.05291005291005291,4
0.625,0.2698412698412699,0.34374999999999994,0.0002548000047681853,0.19302152932442465,0.016949152542372836,4
0.37,0.2323232323232323,0.28,0.0002531000063754618,0.3203551912568306,0.023809523809523836,4
0.4525547445255474,0.33088235294117646,0.32116788321167883,0.00020400001085363328,0.6437684003925417,0.045454545454545414,4
0.4594594594594595,0.0958904109589041,0.24324324324324326,0.00015150000399444252,0.4328571428571429,0.016393442622950838,4
0.5079365079365079,0.1711229946524064,0.2751322751322751,0.0008585000032326207,0.09424842919284679,0.0,4
0.422110552763819,0.16243654822335024,0.28140703517587945,0.00041140000394079834,0.2333637192342753,0.010204081632653073,4
0.5528455284552846,0.21487603305785125,0.3902439024390244,0.00016009999671950936,0.3898809523809524,0.0,4
0.22018348623853212,0.1476923076923077,0.18348623853211007,0.00029880000511184335,0.7633451957295374,0.04458598726114649,4
0.3173076923076923,0.21359223300970875,0.2692307692307692,0.00016569999570492655,0.5904550499445061,0.020408163265306145,4
0.569620253164557,0.19230769230769232,0.26582278481012656,0.0010949999996228144,0.046227056424201225,0.017857142857142905,4
0.30724637681159417,0.15160349854227406,0.1971014492753623,0.0005553000082727522,0.25674499564838993,0.05586592178770955,4
0.41860465116279066,0.16470588235294117,0.2325581395348837,0.0003654999891296029,0.19735449735449737,0.0,4
0.37154150197628455,0.16733067729083667,0.2529644268774704,0.0005487000016728416,0.17753846153846153,0.010000000000000009,4
0.38372093023255816,0.10588235294117646,0.20930232558139536,0.0004592000041157007,0.21862109605185623,0.0,4
0.42553191489361697,0.15827338129496404,0.24113475177304966,0.0005072999920230359,0.09906291834002677,0.0,4
0.4410646387832699,0.20689655172413796,0.2813688212927757,0.0003394000086700544,0.3137550200803213,0.018181818181818188,4
0.5029239766081871,0.22485207100591714,0.304093567251462,0.00020049999875482172,0.40465631929046564,0.0,4
0.5747126436781609,0.12790697674418602,0.29885057471264365,0.0006091999966884032,0.08474099099099099,0.0,4
0.2899628252788104,0.1198501872659176,0.1858736059479554,0.000629100002697669,0.1985539488320356,0.07299270072992703,4
0.38190954773869346,0.08121827411167512,0.22110552763819094,0.0009120000031543896,0.08622730860299921,0.010869565217391353,4
0.6293706293706294,0.24113475177304966,0.29370629370629364,0.00022329999774228781,0.2302867383512545,0.0,4
0.38636363636363635,0.10687022900763359,0.22727272727272727,0.0004971000016666949,0.2157202216066482,0.03149606299212604,4
0.34158415841584155,0.14427860696517414,0.22277227722772278,0.0003431000077398494,0.6986959505833905,0.09392265193370164,4
0.47692307692307695,0.09375,0.27692307692307694,0.0002511999919079244,0.2157177225340818,0.0,4
0.49056603773584906,0.3184713375796178,0.33962264150943394,0.00018820000695995986,0.33110687022900764,0.02898550724637683,4
0.5696969696969697,0.18404907975460122,0.2666666666666667,0.0005377000052249059,0.10013486176668915,0.015873015873015928,4
0.5,0.25274725274725274,0.358695652173913,0.00022400000307243317,0.3452274754683318,0.05128205128205132,4
0.31003039513677805,0.2018348623853211,0.243161094224924,0.00038449998828582466,0.3525938422606495,0.09459459459459463,4
